"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"2";"13";"Terreno";"LOTE 04 QUADRA A9 - BALNEÁRIO MAGISTÉRIO - CIDREIRA/RS";"3061,50";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"3";"31";"Ações (inclusive as provenientes de linha telefônica)";"AÇÕES BANRISUL, ACIONISTA NUMERO 007000905631, ON 184 E PN 312, CNPJ 92702067/0001-96";"44,60";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"4";"31";"Ações (inclusive as provenientes de linha telefônica)";"CELULAR CRT PARTICIPAÇÕES S.A. 798 AÇÕES PREFERENCIAIS ESCRITURAIS, CNPJ 03010016/000173 - CÓDIGO ACIONISTA: 15473689";"16,76";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"5";"41";"Caderneta de poupança";"CADERNETA DE POUPANÇA CAIXA ECONOMICA FEDERAL";"17222,88";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"6";"41";"Caderneta de poupança";"CADERNETA DE POUPANÇA BANCO DO BRASIL";"34610,64";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"7";"41";"Caderneta de poupança";"CADERNETA DE POUPANÇA BANRISUL";"18001,23";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"8";"41";"Caderneta de poupança";"CADERNETA DE POUPANÇA SANTANDER";"1529,42";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"9";"71";"Fundo de investimento financeiro - FIF";"FUNDO DE INVESTIMENTO BANRISUL";"16060,98";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"10";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"APLICAÇÃO DE RENDA FIXA BANRISUL";"387944,69";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"11";"13";"Terreno";"TERRENO URBANO, QUADRA 44, ÁREA DE 414 M2 EM SÃO LUIS GONZAGA/RS, ADQUIRIDO DE ROBERTO BOCACIO BRESSAN";"7000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"12";"13";"Terreno";"FRAÇÃO DE TERRENO URBANO COM ÁREA DE 330M2 EM SÃO LUIZ GONZAGA/RS, ADQUIRIDO DE MARINO JOSÉ BRESSAN - CPF 181938200-10";"15000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"13";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"BANCO DO BRASIL RENDA FIXA ESTILO - CNPJ 05949025/0001-50";"8029,02";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"14";"11";"Apartamento";"APARTAMENTO N. 201 NA FELICISSIMO DE AZEVEDO, N. 212 EM PORTO ALEGRE/RS ÁREA PRÓPRIA DE 78M2 E ÁREA CONSTRUÍDA TOTAL DE 84,7M2";"96000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"15";"49";"Outras aplicações e Investimentos";"CRÉDITOS EM TRÂNSITO - DIREITO DE CRÉDITO CONTRA VIVO PARTICIPAÇÕES S/A";"5,61";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"16";"61";"Depósito bancário em conta corrente no País";"CONTA CORRENTE DO BANRISUL - CNPJ 92702067/0001-96";"1,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"17";"1";"Prédio residencial";"PRÉDIO RESIDENCIAL LOCALIZADO A RUA DINARTE VIEIRA MARQUES, 552 EM SÃO LUIZ GONZAGA/RS, ADQUIRIDO EM 30/04/2010 CONFORME MATRÍCULA 16169 DO OFÍCIO DE REGISTRO DE IMOVEIS";"53000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"18";"13";"Terreno";"20% DE TERRENO URBANO DE ESQUINA, DA QUADRA 74, COM ÁREA DE 423,50M2, DE FRENTE PARA A RUA JOÃO GOULART EM SÃO LUIZ GONZAGA/RS, ADQUIRIDO POR HERANÇA CFE MATRÍCULA 26.938 DO RI";"1080,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"19";"13";"Terreno";"20% DE TERRENO URBANO DE CENTRO, DA QUADRA 144, COM ÁREA DE 1056,00M2 DE FRENTE PARA A RUA RIO BRANCO EM SÃO LUIZ GONZAGA/RS ADQUIRIDO POR HERANÇA, CONFORME MATRÍCULA 26.934 DO RI";"1180,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"20";"13";"Terreno";"20% DE TERRENO URBANO DE ESQUINA, DA QUADRA 144 COM ÁREA DE 4.226M2 DE FRENTE PARA A RUA GENERAL NETO EM SÃO LUIZ GONZAGA/RS, ADQUIRIDO POR HERANÇA CONFORME MATRÍCULA 26.935 DO R.I.";"5180,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"21";"13";"Terreno";"20% DE TERRENO URBANO DE CENTRO, DA QUADRA 74 COM ÁREA DE 5.555,50 M2 DE FRENTE PARA A RUA HOMERO BATISTA EM SÃO LUIZ GONZAGA/RS CONFORME MATRÍCULA 26.936 DO R.I.";"4740,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"22";"13";"Terreno";"20% DE TERRENO URBANO DE CENTRO, DA QUADRA 74 COM ÁREA DE 210M2 DE FRENTE PARA A RUA THOMAS FLORES EM SÃO LUIZ GONZAGA/RS ADQUIRIDO POR HERANÇA, CONFORME MATRÍCULA 19.381 DO R.I.";"620,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"23";"13";"Terreno";"20% DE TERRENO URBANO DE CENTRO, DA QUADRA 74, COM ÁREA DE 360 M2, DE FRENTE PARA A RUA JOÃO GOULART EM SÃO LUIZ GONZAGA/RS ADQUIRIDO POR HERANÇA CONFORME MATRÍCULA 26.939 DO R.I.";"860,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"24";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"CDB DI BANCO DO BRASIL";"135000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"25";"31";"Ações (inclusive as provenientes de linha telefônica)";"38 AÇÕES PN DA BRASIL TELECOM";"413,44";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"26";"61";"Depósito bancário em conta corrente no País";"BANCO ITAÚ, CONTA 631908457-7, CNPJ 60.701190/0001-04";"0,99";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"27";"12";"Casa";"TERRENO URBANO DE CENTRO, DA QUADRA N. 144 COM ÁREA DE 1089M2 CONTENDO SOBRE O MESMO UMA CASA DE ALVENARIA, SOB O N. 552 NA RUA DINARTE VIEIRA MARQUES EM SÃO LUIZ GONZAGA/RS";"53000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"28";"11";"Apartamento";"APARTAMENTO DE N. 110 DO CONJUNTO RESIDENCIAL ENG. MARIO TRINDADE, N. 280 DA AV. ASSIS BRASIL ADQUIRIDO CFE. REGISTRO N. 138.511 NO TABELIONATO DE NOTAS DO RS";"145000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"29";"13";"Terreno";"TERRENOS URBANOS NO CENTRO: 1 LOCALIZADO NA QUADRA 144 COM ÁREA DE 240 M2 DE FRENTE P/ RUA DINARTE VIEIRA MARQUES E 2. NA QUADRA N. 144 COM ÁREA DE 228M2 DE FRENTE PARA A RUA DINARTE VIEIRA MARQUES";"23000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"30";"41";"Caderneta de poupança";"CONTA POUPANÇA BANCO ITAÚ S.A.";"1103,24";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000002";"31";"49";"Outras aplicações e Investimentos";"BB AGRONEGÓCIO - POS CDI";"95400,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"1";"11";"Apartamento";"APARTAMENTO 502 DA AVENIDA NILÓPOIS, 198 COM ESTACIONAMENTO 08 ADQUIRIDO DE JOAQUIM ANTONIO PIRES MEDEIROS EM 10/12/1997";"180000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"2";"11";"Apartamento";"APARTAMENTO 1002 DA DUQUE DE CAXIAS, N. 1735 E BOX N. 74, ADQUIRIDO DE RODOLFO CORREA DA ROSA EM 04/12/1997";"30000,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"3";"26";"Linha telefônica";"LINHA CELULAR N. 968.0812 ADQ. JUNTO A CRT";"321,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"4";"31";"Ações (inclusive as provenientes de linha telefônica)";"AÇÕES DA CIA RIOGRANDENSE DE TELECOMUNICAÇÕES - CRT REF. PREFIXO 3346.9035";"3469,85";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"5";"31";"Ações (inclusive as provenientes de linha telefônica)";"AÇÕES DA CIA RIOGRANDENSE DE TELECOMUNICAÇÕES - CRT, REF. PREFIXO 3346.9035";"3469,85";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"6";"15";"Sala ou conjunto";"CONJ. N. 401 E BOX N. 29, SITUADOS NA RUA FERNANDO GOMES, N. 128 EM POA/RS ADQUIRIDO EM 13/11/2002.";"146978,33";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"7";"11";"Apartamento";"APTO. N. 901 E BOX N. 77 SITUADOS NA RUA DUQUE DE CAXIAS, 1735 EM POA/RSCFE. MATRÍCULA 83.367 NO REG. IMÓVEIS DA 2. ZONA";"56965,20";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"8";"11";"Apartamento";"APTO. N. 702 E BOX N. 26 SITUADOS NA RUA ENG. OLAVO NUNES,435 EM POA/RS";"156215,92";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"9";"11";"Apartamento";"APTO. N. 703 E BOX N. 11  NA RUA BARÃO DE UBÁ, N. 249 EM POA/RS AMBOS EM CONSTRUÇÃO";"153892,91";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"10";"11";"Apartamento";"APTO 401 E BOX N. 03 SITUADOS NA AV. ITAJAÍ, N. 140 EM POA/RS. MATRÍCULA 140.690";"257273,25";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"11";"11";"Apartamento";"1/12 DO APTO. N. 903 E BOX N. 19 SITUADO NA AV. PRESIDENTE VARGAS, N. 1855 EM SANTA MARIA/RS. C";"5783,10";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"12";"19";"Outros bens imóveis";"1/12 DA ECONOMIA AUTONOMA N. 52, FUNDOS, SITUADA NA RUA DO ACAMPAMENTO, N. 239 EM SANTA MARIA/RS";"2083,33";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"13";"15";"Sala ou conjunto";"1/12 DA SALA COMERCIAL N. 804 NO SANTA MARIA SHOPPING EM SANTA MARIA/RS.";"3194,61";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"14";"15";"Sala ou conjunto";"1/12 DO CONJUNTO 401, SITUADO NA RUA ALBERTO PASQUALINI, N. 56 EM SANTA MARIA/RS";"2191,66";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"15";"11";"Apartamento";"1/12 DO APTO. 404 E BOX N. 10 SITUADO NA RUA VALE MACHADO, N. 1605 EM SANTA MARIA/RS";"1916,66";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"16";"12";"Casa";"1/12 DE UMA CASA DE ALVENARIA SITUADA NA RUA DUQUE DE CAXIAS, N. 1322 EM SANTA MARIA/RS";"9252,97";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"17";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1/12 DO AUTOMOVEL VW BORA ANO 2000/2001, PLACA IKA 9425";"2083,33";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"18";"12";"Casa";"CASA RESIDENCIAL SITUADA NA RUA ALMIRANTE ABREU, 83 EM POA/RS. MATRÍCULA 146.829";"750485,58";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"19";"71";"Fundo de investimento financeiro - FIF";"UBS PACTUAL HIGH DO BANCO DO BRASIL S.A.";"458167,40";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"20";"71";"Fundo de investimento financeiro - FIF";"UBS PACTUAL HEDGE DO BANCO DO BRASIL S.A.";"264191,71";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"21";"71";"Fundo de investimento financeiro - FIF";"BB ALOC CONSERVADOR DO BANCO DO BRASIL S.A.";"236821,57";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"22";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE N. 533313-X AG. 4736-8 DO BANCO DO BRASIL S.A.";"5803,30";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"23";"41";"Caderneta de poupança";"SALDO EM CADERNETA DE POUPANÇA NO BANCO BRADESCO S.A.";"494,87";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000003";"24";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE NO BANCO BRADESCO S.A.";"1,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000004";"1";"12";"Casa";"CASA COM RESPECTIVO TERRENO LOCALIZADO A RUA ADÃO FRAGA, 14, EM GUAÍBA/RS, ACRESCIDO DE R$ 6.610,75 EM 2012 POR CONTA DE REFORMA";"196664,75";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000004";"2";"32";"Quotas ou quinhões de capital";"500 QUOTAS DE PARTICIPAÇÃO NO CAPITAL SOCIAL DA ZAVAR PESQUISAS EVENTOS E SERVIÇOS LTDA.  CNPJ 03.661.603/0001-22 REPRESENTANDO 50% DO TOTAL";"500,00";"12/07/2018";"16:36:17"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"RS";"RS";"RIO GRANDE DO SUL";"210000000004";"3";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO CORSA HATCH PRETO, GM, ANO/MODELO 2002/2003, CHASSIS 9BGX68X03C131787, COMPRADO EM 27/12/2006";"20000,00";"12/07/2018";"16:36:17"
