"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000029";"1";"11";"Apartamento";"50% (POR CENTO) DO APARTAMENTNTO LOCALIZADO NA AVENIDA MARIO M JORGE, 350, COROA DO MEIO, COND. MAR MEDITERRANEO, BL. PALERMO, APTO. 202";"135000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000039";"1";"11";"Apartamento";"APTO LOCALIZADO NA ESTRADA DA JABOTIANA, 20, BLOCO 01, APTO 04";"120000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000040";"1";"12";"Casa";"CASA LOCALIZADA NA RUA A, 216 - RES. JD, STA. MARIA";"39990,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000041";"1";"12";"Casa";"CASA LOCALIZADA NO RES. JD. COSTA MAR, BAIRRO ARUANDA, ARACAJU/SE";"500000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000043";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMÓVEL VW/GOLF GENERATION 2004";"25000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000043";"2";"13";"Terreno";"LOTE - RUA A/LOT AQUARIUS - MOSQUEIRO";"150000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000044";"1";"12";"Casa";"CASA 3/4, SALA, 2 BANHEIROS, COZINHA E GARAGEM";"145000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000044";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CORSA CLASSIC 2010";"15000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000044";"3";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"DUBLO 1.4 2013";"41000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000044";"4";"91";"Licença e concessões especiais";"CONCESSÃO DE PONTO DE TAXI LOTAÇÃO NO MUNICÍPIO DE N. SRA. DO SOCORRO";"60000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000044";"5";"63";"Dinheiro em espécie - moeda nacional";"DINHEIRO EM CAIXA";"20000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000045";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMÓVEL GM/CELTA 4 PORTAS, ANO/MODELO 2006/2007";"15000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000046";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO CHEVETT ANO 1988";"5000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000046";"2";"11";"Apartamento";"APTO NO COND RECANTO DOS JACANAS / BL 01 / APTO 303";"135000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000047";"1";"12";"Casa";"CASA 135M²: 2/4, SALA, BANHEIRO, COZINHA. LOCALIZADA NA RUA A13, 247 - MARCOS FREIRE II";"170000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000048";"1";"12";"Casa";"NO POVOADO BARRO PRETO";"30000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000048";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO SUZUKI GSX 650F";"25000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000048";"3";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CB 300";"8000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000049";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO TUCSON ANO 2011";"40000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000051";"1";"13";"Terreno";"DOIS TERRENO AVALIADO";"300000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000051";"2";"12";"Casa";"UM CASA NA RUA MONTE CARLOS";"300000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000052";"1";"12";"Casa";"UM CASA NA RUA VEREADOR JOSE GOMES";"250000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000052";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO LINEA ANO 2010";"25000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000053";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO  MARCA FIAT/ SIENA  ANO 2005";"16000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000053";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM MOTO HONDA/ XRE ANO 2013";"12000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000054";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MARCA/TOYOTA COROLLA, ANO 2008";"38000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000054";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"POUPANCA PARA AQUISICAO DE UM APARTAMENTO NO RESIDENCIAL MONET NA RUA FLAVIO MENEZES PRADO";"250000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000054";"3";"13";"Terreno";"DOIS LOTES DE TERRENO NOCONDOMINIO ATLANTIC BEACH II, MEDINDO 500M,";"110000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000054";"4";"63";"Dinheiro em espécie - moeda nacional";"DINHEIRO";"20000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000054";"5";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO VW/SAVEIRO 1.6 CS,ANO 2010";"26000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000056";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO WILLYS, ANO 1958 PLACA HZF 5218";"6000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000056";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO FORD FIESTA, ANO 2013, PLACA OEQ6680";"25000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000056";"3";"12";"Casa";"UM CASA FINANCIADA PELA CEF, NA RUA JOSE ALMEIDA PINHEIRO";"90000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000058";"1";"12";"Casa";"UM CASA NO CONJUNTO JOAO NUNES SANTOS";"30000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000064";"1";"11";"Apartamento";"UM APARTAMENTO NO EDF. PIAZZA SAN MARCOS ADQ. NA NORCON";"102500,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000064";"2";"11";"Apartamento";"UM APARTAMENTO NA AV. BEIRA MAR ADQ.MANOEL BARBOSA";"100000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000064";"3";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO RENUOT DUSTER ANO 2013";"62000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000064";"4";"59";"Outros créditos e poupança vinculados";"CADERNETA DE POUPANCA";"10992,63";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000065";"1";"11";"Apartamento";"UM APAETAMENTO NA RUA ORLANDO MAGALHAES MAIA";"361700,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000065";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MARCA HYUNDAI MOD. AZERA GLS3.3";"85000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000067";"1";"12";"Casa";"UM CASA NA RUA B , BAIRRO AEROPORTO";"200000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000067";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO CITROEN C4";"50000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000069";"1";"12";"Casa";"UM CASA RUA 05, QUADRA 13";"160000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000069";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO FIAT UNO MILLER, ANO 2006";"15000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000073";"1";"12";"Casa";"CASA MEDINDO 7  X 18 LOCALIZADA NA RUA D, 10 PARQUE RESIDENCIAL ROSA DO SOL - ARACAJU/SE - CEP 49.038-020";"250000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000073";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL FIAT UNO 2008 COR AZUL ESCURO";"13000,00";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000077";"1";"11";"Apartamento";"UM APARTAMENTO NA AVENIDA HERMES FONTES V° 2946 COND JARDIM AMERICA";"86753,65";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000077";"2";"11";"Apartamento";"UM APARTAMENTO ED PATMOS MACEIO ALAGOAS";"78461,26";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000077";"3";"12";"Casa";"UMA CASA NA AVENIDA ADOLFO PRADO 833 SANTA ROSA DE LIMA";"11103,54";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000077";"4";"19";"Outros bens imóveis";"UM SITIO EM ITAPORANGA D AJUDA";"20818,29";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000077";"5";"19";"Outros bens imóveis";"UM SITIO NO MUNICIPIO DE ITAPORANGA";"13879,44";"12/07/2018";"16:35:39"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"SE";"SE";"SERGIPE";"260000000077";"6";"12";"Casa";"UMA CASA NA AV BEIRA RIO 565 ATALAIA NOVA";"53000,00";"12/07/2018";"16:35:39"
